sampler_label,aggregate_report_count,average,aggregate_report_min,aggregate_report_max,aggregate_report_90%_line,aggregate_report_stddev,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth,average_bytes
Threads,2,637,244,1030,1030,393.0,0.0,2.769122730842378E-4,0.02923844759206779,108121.5
Metrics,5,114,32,353,75,120.75263972269923,0.0,6.903458038780037E-4,0.04317587153914115,64043.4
Create Account,50,2909,530,5653,4764,1492.8398440556177,0.0,1.7024174327545114,1.320038517194416,794.0
Visit Account,50,2880,341,5385,4634,1485.554641337706,0.0,1.505797319680771,1.7993689768107213,1223.64
Stripe (Default) Payment Method,50,6864,3451,9452,8862,1640.6551107408266,0.0,1.2423286207667652,1.1076621394141177,913.0
Authorize Payment,10324,11517,2860,45154,31117,10026.327289556031,0.0,1.4325550209915656,1.2637934284868646,903.3680743897714
Capture Payment,10305,11800,3086,45419,31735,10217.592363585934,0.0,1.4319313606724533,1.1122201765294848,795.3687530325085
Purchase Payment,10289,11541,3097,43487,31122,10036.86303253598,0.0,1.4318867783786071,1.263205658748287,903.369326465157
TOTAL,31075,11581,32,45419,31290,10085.142498287581,0.0,4.29034574871262,3.707834182986318,884.9688173773129
