sampler_label,aggregate_report_count,average,aggregate_report_median,aggregate_report_90%_line,aggregate_report_min,aggregate_report_max,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth,aggregate_report_stddev
Threads,2,545,256,835,256,835,0.0,1.387301392198566E-4,0.014952372339138589,289.5
Metrics,5,116,87,94,36,310,0.0,3.463392975269296E-4,0.02213919843925659,98.95372655943788
Create Account,50,3453,3735,4836,436,5332,0.0,1.7106298539122105,1.3264063515686475,1345.370658368912
Visit Account,50,3289,3629,4669,367,5242,0.0,1.5215142109427302,1.8181500479276975,1315.7948326391922
Stripe (Default) Payment Method,50,8116,7874,10184,4438,13267,0.0,1.244028662420382,1.1091778992087977,1748.451900968398
Authorize Payment,13764,17237,7929,34248,3518,50024,0.1941296134844522,0.9561305305732533,0.8771047053193409,11814.011528196499
Capture Payment,13744,17785,8173,35324,3234,48094,0.19419383003492433,0.9557381422130566,0.7955766844258909,12188.891421066026
Purchase Payment,13731,17276,7919,34389,4055,46298,0.1945961692520574,0.9555910777259312,0.8766509588106562,11842.773863514625
TOTAL,41396,17385,7976,34663,36,50024,0.19356942699777757,2.8673584872072633,2.586562543572995,11956.379399086276
