sampler_label,aggregate_report_count,average,aggregate_report_median,aggregate_report_90%_line,aggregate_report_min,aggregate_report_max,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth,aggregate_report_stddev
Threads,2,899,249,1550,249,1550,0.0,1.3865753301765173E-4,0.015165938489299834,650.5
Metrics,5,111,85,86,52,269,0.0,3.461588414922049E-4,0.02212928568876886,79.94348003433426
Create Account,50,2773,2677,4972,405,5438,0.0,1.6902741624691526,1.3106227392583076,1447.1970392451747
Visit Account,50,2864,2805,4632,280,5083,0.0,1.4798591174120224,1.768373838310593,1498.6327560813563
Stripe (Default) Payment Method,50,6593,7079,8530,3370,9096,0.0,1.1987245570712761,1.0687846880918703,1620.1861854737563
Authorize Payment,34263,6933,6641,7149,3280,46339,1.4593001196626097E-4,2.378247644554047,2.0982260992332735,2244.0034609879017
Capture Payment,34248,7119,6822,7348,0,47654,1.4599392665265126E-4,2.378811573576771,1.8477812168010515,2289.2753794193063
Purchase Payment,34224,6952,6663,7178,3228,44771,0.0,2.3771744575438474,2.0971220272686373,2249.6739529148836
TOTAL,102892,6997,6709,7243,0,47654,9.718928585312755E-5,7.123263924225287,6.0718657623805585,2266.082796918745
