sampler_label,aggregate_report_count,average,aggregate_report_median,aggregate_report_90%_line,aggregate_report_min,aggregate_report_max,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth,aggregate_report_stddev
Threads,2,3818,881,6755,881,6755,0.0,1.3859800632311825E-4,0.013659009477643518,2937.0
Metrics,5,137,112,144,1,380,0.2,3.461645692670803E-4,0.017778795924701454,131.25547607623844
Create Account,50,2950,2715,4738,859,5343,0.0,1.7095770506376724,1.3255900177796014,1425.3332629248494
Visit Account,50,2794,2962,4295,578,4833,0.0,1.5821282789608582,1.8905814914723285,1304.8306501611614
Stripe (Default) Payment Method,50,8193,7299,12834,4601,14513,0.0,1.2862067191439006,1.1467839204867005,2601.905733034923
Authorize Payment,16132,14713,6932,32426,3201,41261,3.099429704934292E-4,1.1202643190467225,0.9883826976201953,11367.950539198382
Capture Payment,16117,15184,7140,33441,0,45779,3.1023143264875596E-4,1.1202608385948591,0.8702330060611693,11748.000043222833
Purchase Payment,16095,14734,6956,32418,3787,43978,0.0,1.1187597344087328,0.9869494588429876,11361.54980625383
TOTAL,48501,14843,7020,32757,0,45779,2.2679944743407354E-4,3.356291973112296,2.875174830120632,11493.940710104622
