sampler_label,aggregate_report_count,average,aggregate_report_median,aggregate_report_90%_line,aggregate_report_min,aggregate_report_max,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth,aggregate_report_stddev
Threads,2,325,254,396,254,396,0.0,1.3879483611036356E-4,0.016239063595828603,71.0
Metrics,5,38,21,69,0,85,0.2,3.465098076828986E-4,0.01781392032204483,32.69005965121507
Create Account,50,2955,2784,5035,450,5710,0.0,1.6842956275685508,1.3059870393451458,1411.1317959708792
Visit Account,50,2948,2859,4924,399,5240,0.0,1.5102546289304377,1.8046952872504305,1475.9605714245893
Stripe (Default) Payment Method,50,7058,7867,8825,3500,9166,0.0,1.2109762890842597,1.0797083514979777,1681.6307633960541
Authorize Payment,35513,6683,6663,7128,3240,11719,3.379044293638949E-4,2.467297350286748,2.1768948389060756,434.99228788327525
Capture Payment,35490,6871,6848,7332,0,12276,3.38123415046492E-4,2.4675373525291837,1.9167484438923097,462.09000562263293
Purchase Payment,35473,6699,6679,7142,3116,12342,0.0,2.4663562393744285,2.175824611930252,420.97819000255015
TOTAL,106633,6747,6729,7219,0,12342,2.344489979649827E-4,7.389739327574123,6.294562150469031,469.06169682903516
