sampler_label,aggregate_report_count,average,aggregate_report_median,aggregate_report_90%_line,aggregate_report_min,aggregate_report_max,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth,aggregate_report_stddev
Threads,2,734,247,1222,247,1222,0.0,1.3870681692683672E-4,0.01527840688302757,487.5
Metrics,5,77,74,93,0,172,0.2,3.462853040464615E-4,0.017787431606055313,56.673097674293395
Create Account,50,2914,2886,4944,484,5629,0.0,1.6750979932326042,1.2988552799088746,1475.6300083693063
Visit Account,50,2915,2669,4840,270,5267,0.0,1.5172664926867754,1.813074190538326,1574.9760196269651
Stripe (Default) Payment Method,50,6926,7579,8698,3313,9205,0.0,1.2381141045958794,1.1039044702109746,1655.2119119919337
Authorize Payment,19641,12094,6720,33239,3396,48397,0.0,1.3637648491953538,1.203132189192707,10814.250912492136
Capture Payment,19624,12448,6893,34292,4253,51394,0.0,1.3636188654696597,1.0591846694954485,11153.739152143382
Purchase Payment,19604,12103,6740,33243,2773,48814,0.0,1.3632972209780039,1.2026560971058584,10779.294295530859
TOTAL,59026,12193,6786,33595,0,51394,1.6941686714329277E-5,4.087892811968289,3.496354546780007,10912.647706458014
