sampler_label,aggregate_report_count,average,aggregate_report_min,aggregate_report_max,aggregate_report_90%_line,aggregate_report_stddev,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth,average_bytes
Threads,2,396,307,486,486,89.5,0.0,1.3879196583274902E-4,0.015395403932677292,113586.5
Metrics,5,39,18,76,65,25.32508637695043,0.0,3.465035642049621E-4,0.022137584840531438,65421.8
Create Account,50,2969,418,6539,4887,1463.544202407294,0.0,1.6960075981140394,1.3150683915063939,794.0
Visit Account,50,2943,399,5377,4697,1490.8707114971444,0.0,1.5047550258817866,1.7981234764355363,1223.64
Stripe (Default) Payment Method,50,6909,3711,9338,8836,1578.2354208418972,0.0,1.2361550632911393,1.1021577859226661,913.0
Authorize Payment,35716,6641,3161,12379,7066,423.12240684077744,0.0,2.4813856130629435,2.1890773752392647,903.372382125658
Capture Payment,35701,6836,3603,13315,7290,434.7891635171344,0.0,2.482334029503069,1.928107070071615,795.3730707823311
Purchase Payment,35681,6658,2936,10498,7095,410.60563022211335,0.0,2.4828622591437117,2.1903809574803312,903.3727474005773
TOTAL,107255,6708,18,13315,7170,453.397516637677,0.0,7.432683126884158,6.33400688396792,872.6354855251503
