sampler_label,aggregate_report_count,average,aggregate_report_min,aggregate_report_max,aggregate_report_90%_line,aggregate_report_stddev,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth,average_bytes
Threads,2,638,194,1083,1083,444.5,0.0,1.3863438888401744E-4,0.015577144058805935,115058.0
Metrics,5,86,25,206,75,62.243393223698845,0.0,3.4610246058775537E-4,0.022124870185619594,65460.0
Create Account,50,2876,347,5202,4636,1360.2439647357382,0.0,1.6991775980425474,1.3175263797322097,794.0
Visit Account,50,2862,297,4866,4570,1351.695418946147,0.0,1.5328019619865114,1.8316384694972412,1223.64
Litle Payment Method,50,6596,2684,9585,8195,1718.0845757994591,0.0,1.25278745208088,1.1169872497557065,913.0
Authorize Payment,33171,7169,3490,41080,7731,1142.5038013721467,0.0,2.3017606793410263,2.0306121770007888,903.3723131651141
Capture Payment,33154,7382,4539,42390,7958,1214.1683909791657,0.0,2.302503418614067,1.7884256930636684,795.3725040719069
Purchase Payment,33134,7150,3843,41188,7713,1185.3473435238427,0.0,2.303160544623023,2.031848072592306,903.3727289189352
TOTAL,99616,7229,25,42390,7818,1195.703196034649,0.0,6.895368786910428,5.879049491083594,873.0710227272727
