sampler_label,aggregate_report_count,average,aggregate_report_min,aggregate_report_max,aggregate_report_90%_line,aggregate_report_stddev,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth,average_bytes
Threads,2,398,250,546,546,148.0,0.0,1.382696234150758E-4,0.01905258189830781,141100.0
Metrics,5,160,40,512,127,178.34057306176854,0.0,3.4518512658042146E-4,0.022113894104348497,65601.4
Create Account,100,5659,314,12724,9677,3053.8580386782874,0.0,1.625197055142936,1.2585754538362777,793.0
Visit Account,100,5650,288,11094,9115,2861.4470039474795,0.0,1.4304719126839944,1.7082405016664999,1222.84
Stripe (Default) Payment Method,100,14962,3603,22921,21072,5667.7429579948275,0.0,1.1504170261719873,1.0245901639344264,912.0
Authorize Payment,9316,51152,9505,153336,90307,32384.784832493893,0.0050450837269214255,0.6447678603846418,0.597463694455647,948.8730141691714
Capture Payment,9281,52241,0,159154,90893,32785.17765070934,0.00334015731063463,0.6428885416494937,0.5545970840578326,883.36838702726
Purchase Payment,9250,51651,11966,151062,90788,32772.803792469706,0.0033513513513513515,0.6407430125242747,0.591326045913393,945.0245405405406
TOTAL,28154,51211,0,159154,90594,32785.57320043251,0.0038715635433686155,1.9436328523519724,1.7988879830509956,947.7413866590892
