sampler_label,aggregate_report_count,average,aggregate_report_min,aggregate_report_max,aggregate_report_90%_line,aggregate_report_stddev,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth,average_bytes
Threads,2,344,274,414,414,70.0,0.0,1.3879820739339188E-4,0.014689160677177023,108371.0
Metrics,5,35,1,86,43,28.75413013812103,0.2,3.465192693821395E-4,0.017814203705302827,52642.8
Create Account,50,2936,512,5560,4948,1441.6586525249315,0.0,1.6850903208411971,1.3066032370585063,794.0
Visit Account,50,2944,322,5281,4784,1487.1780961270242,0.0,1.5372317530590913,1.83693189679026,1223.64
Stripe (Default) Payment Method,50,6834,3144,9563,8323,1612.1064194401051,0.0,1.24987501249875,1.1143905140735928,913.0
Authorize Payment,35433,6701,3540,34103,7124,569.2863228150616,4.7977873733525246E-4,2.461756040136218,2.174413668004515,904.4761380633872
Capture Payment,35419,6883,0,35088,7330,564.7707106696442,9.034698890426042E-4,2.4624570717722216,1.915683815243832,796.6271775035998
Purchase Payment,35404,6710,3363,34072,7144,475.1633269992548,3.6719014800587507E-4,2.4614381754154997,2.1742705150206896,904.5333860580726
TOTAL,106413,6761,0,35088,7213,562.1987341404686,5.920329283076315E-4,7.374682274226632,6.288292977437441,873.1511093569395
