sampler_label,aggregate_report_count,average,aggregate_report_median,aggregate_report_90%_line,aggregate_report_min,aggregate_report_max,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth,aggregate_report_stddev
Threads,2,743,282,1205,282,1205,0.0,1.386964571862414E-4,0.01529284203101128,461.5
Metrics,5,106,69,77,39,281,0.0,3.462568868763515E-4,0.021669459315023544,88.05089437365189
Create Account,50,2838,2707,4764,351,5310,0.0,1.6995819028518984,1.3178398738910229,1454.2730692686296
Visit Account,50,2900,3151,4688,311,5087,0.0,1.5015916871884196,1.7943434102648808,1467.6968843736095
Stripe (Default) Payment Method,50,6662,7461,8352,3206,8678,0.0,1.2194229690510452,1.087239424554301,1664.9632789944642
Authorize Payment,11367,20920,26930,32867,2727,42177,0.0,0.7891446683999108,0.6961537572792122,11467.221118604983
Capture Payment,11350,21445,27532,33620,3563,44690,0.0,0.7885417313652999,0.612520198131705,11715.658528210657
Purchase Payment,11327,21010,27065,32966,3543,42387,0.0,0.7875227254919097,0.6947238481419866,11496.551061313728
TOTAL,34201,21046,27107,33152,39,44690,0.0,2.3684178088177634,2.043756220485668,11595.41464172571
