sampler_label,aggregate_report_count,average,aggregate_report_min,aggregate_report_max,aggregate_report_90%_line,aggregate_report_stddev,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth,average_bytes
Threads,2,840,252,1428,1428,588.0,0.0,1.387006893909715E-4,0.015300826148117494,112963.0
Metrics,5,99,31,259,94,82.18856368132978,0.0,3.46267917460255E-4,0.02213463558002577,65457.6
Create Account,50,3846,645,6778,6092,1750.0534387269436,0.0,1.6754347753241967,1.2991164175853633,794.0
Visit Account,50,3393,381,6198,4672,1376.6350859977383,0.0,1.5360511197812663,1.8355210861417466,1223.64
Stripe (Default) Payment Method,50,9137,5654,16955,14231,2763.970896807703,0.0,1.2389117399276475,1.1046156431190843,913.0
Authorize Payment,26175,9084,3654,44620,10317,7271.985313203703,0.0,1.8185010229806422,1.6042640953846687,903.3629417382999
Capture Payment,26155,9317,3889,44393,10574,7464.314924836843,0.0,1.8191351877917146,1.4130266540471916,795.3995411967119
Purchase Payment,26137,9086,3526,43671,10058,7242.807451520659,0.0,1.8193084330935525,1.6049773223128987,903.3634694111796
TOTAL,78624,9155,31,44620,10314,7324.224873935301,0.0,5.444893068557771,4.650194555364031,874.5441213878714
