sampler_label,aggregate_report_count,average,aggregate_report_median,aggregate_report_90%_line,aggregate_report_min,aggregate_report_max,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth,aggregate_report_stddev
Threads,2,379,277,481,277,481,0.0,1.3879572226032163E-4,0.015186610458216034,102.0
Metrics,5,41,17,70,7,102,0.0,3.465126173213757E-4,0.022157992956299423,37.615954062073186
Create Account,50,3128,3496,4600,584,4984,0.0,1.7552481920943621,1.3610029926981675,1310.1992381313617
Visit Account,50,3051,3527,4607,546,4874,0.0,1.5718327569946557,1.8782787448915437,1295.2363175884161
Stripe (Default) Payment Method,50,7972,7732,10726,4494,12930,0.0,1.2748922716030497,1.1366959413804534,1988.854416391507
Authorize Payment,35863,6616,6592,7051,2446,34915,2.23071131807155E-4,2.4923881147912113,2.1989533312522314,493.8577461160748
Capture Payment,35844,6802,6768,7257,0,35616,2.2318937618569356E-4,2.493560007705242,1.9370102498601875,558.1731788196929
Purchase Payment,35831,6633,6614,7077,1961,13946,0.0,2.492620608896202,2.1989859747090246,442.266195457411
TOTAL,107695,6680,6658,7145,0,35616,1.485677143785691E-4,7.46338423292772,6.360199042305285,525.3449412780625
