sampler_label,aggregate_report_count,average,aggregate_report_min,aggregate_report_max,aggregate_report_90%_line,aggregate_report_stddev,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth,average_bytes
Threads,2,379,277,481,481,102.0,0.0,1.3879572226032163E-4,0.015186610458216034,112043.0
Metrics,5,41,7,102,70,37.615954062073186,0.0,3.465126173213757E-4,0.022157992956299423,65480.4
Create Account,50,3128,584,4984,4600,1310.1992381313617,0.0,1.7552481920943621,1.3610029926981675,794.0
Visit Account,50,3051,546,4874,4607,1295.2363175884161,0.0,1.5718327569946557,1.8782787448915437,1223.64
Stripe (Default) Payment Method,50,7972,4494,12930,10726,1988.854416391507,0.0,1.2748922716030497,1.1366959413804534,913.0
Authorize Payment,35863,6616,2446,34915,7051,493.8577461160748,2.23071131807155E-4,2.4923881147912113,2.1989533312522314,903.4420433315673
Capture Payment,35844,6802,0,35616,7257,558.1731788196929,2.2318937618569356E-4,2.493560007705242,1.9370102498601875,795.4484711527731
Purchase Payment,35831,6633,1961,13946,7077,442.266195457411,0.0,2.492620608896202,2.1989859747090246,903.3711869610114
TOTAL,107695,6680,0,35616,7145,525.3449412780625,1.485677143785691E-4,7.46338423292772,6.360199042305285,872.6394911555783
