sampler_label,aggregate_report_count,average,aggregate_report_median,aggregate_report_90%_line,aggregate_report_min,aggregate_report_max,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth,aggregate_report_stddev
Threads,2,331,253,410,253,410,0.0,1.3879058852691762E-4,0.015246972929554962,78.5
Metrics,5,43,20,81,17,83,0.0,3.46498569584605E-4,0.02214186767597311,31.378973851928297
Create Account,50,2933,3060,4492,569,5368,0.0,1.673528132007899,1.2976380242326875,1294.1200292090368
Visit Account,50,2914,3135,4686,399,5473,0.0,1.520542529574552,1.8169889266490282,1425.4768393769152
Stripe (Default) Payment Method,50,7387,7663,8952,3729,11910,0.0,1.2209117769150002,1.0885668479720654,1875.480197176179
Authorize Payment,35243,6731,6706,7164,3455,20420,4.5399086343387337E-4,2.4490008072537064,2.1608408520937417,476.67883420877376
Capture Payment,35224,6922,6908,7378,0,20777,4.542357483533954E-4,2.4496966845152452,1.9029412768779692,478.8185157444888
Purchase Payment,35211,6753,6731,7189,3544,20281,0.0,2.448795308294295,2.160338993538417,543.2506122777805
TOTAL,105835,6798,6781,7260,0,20777,3.0235744318987104E-4,7.334198501033551,6.250997301744664,527.3532192110432
