sampler_label,aggregate_report_count,average,aggregate_report_median,aggregate_report_90%_line,aggregate_report_min,aggregate_report_max,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth,aggregate_report_stddev
Threads,2,731,268,1195,268,1195,0.0,1.3867550196024756E-4,0.015225053351932492,463.5
Metrics,5,98,87,104,23,229,0.0,3.462055799199656E-4,0.022128960293231973,71.33414329758226
Create Account,50,2887,3026,4475,649,5830,0.0,1.6420361247947455,1.2732194170771758,1366.6636930861964
Visit Account,50,2907,2817,4917,484,5519,0.0,1.4611765393494842,1.7460488873140652,1519.195779483342
Stripe (Default) Payment Method,50,7565,7577,9483,3934,11999,0.0,1.2285917880924884,1.0954143579379314,1879.8868401050097
Authorize Payment,26653,8911,6593,8020,3210,46825,0.0,1.8507661552484007,1.632756261204468,7541.82619838573
Capture Payment,26640,9162,6769,8363,3837,47580,0.0,1.8514957256789462,1.4381497881674132,7777.471480211306
Purchase Payment,26621,8926,6617,7947,3449,47770,0.0,1.8518921738373082,1.6337104504873279,7517.109370906433
TOTAL,80071,8991,6661,8126,23,47770,0.0,5.544097143942823,4.73412713895479,7610.338526182274
