sampler_label,aggregate_report_count,average,aggregate_report_min,aggregate_report_max,aggregate_report_90%_line,aggregate_report_stddev,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth,average_bytes
Threads,2,767,258,1277,1277,509.5,0.0,1.3865220764471426E-4,0.015218230710652878,112392.5
Metrics,5,114,66,283,79,84.32935431983339,0.0,3.4614503809395373E-4,0.022124549695593132,65451.0
Create Account,50,2864,462,5357,4978,1398.0652837403554,0.0,1.6773457680566273,1.300598183434533,794.0
Visit Account,50,2905,309,5292,4853,1470.8942428332502,0.0,1.4768867227883622,1.764821942844484,1223.64
Stripe (Default) Payment Method,50,6939,3529,9525,8401,1627.7140220566985,0.0,1.1932604648942773,1.0639128949692138,913.0
Authorize Payment,24515,9685,3021,50481,28051,8513.725414271537,0.0,1.7015924031308745,1.501169274853886,903.3875178462166
Capture Payment,24495,9965,3216,51020,29029,8787.16139972231,0.0,1.7017446999458319,1.3218232727925239,795.3878342518882
Purchase Payment,24482,9713,3269,47697,28169,8522.697195607514,0.0,1.7021598490930516,1.5016062495346036,903.3492361735152
TOTAL,73649,9776,66,51020,28354,8605.3593717161,0.0,5.098550468996861,4.35674340762838,875.0144333256392
