sampler_label,aggregate_report_count,average,aggregate_report_median,aggregate_report_90%_line,aggregate_report_min,aggregate_report_max,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth,aggregate_report_stddev
Threads,2,767,258,1277,258,1277,0.0,1.3865220764471426E-4,0.015218230710652878,509.5
Metrics,5,114,76,79,66,283,0.0,3.4614503809395373E-4,0.022124549695593132,84.32935431983339
Create Account,50,2864,2777,4978,462,5357,0.0,1.6773457680566273,1.300598183434533,1398.0652837403554
Visit Account,50,2905,2786,4853,309,5292,0.0,1.4768867227883622,1.764821942844484,1470.8942428332502
Stripe (Default) Payment Method,50,6939,7519,8401,3529,9525,0.0,1.1932604648942773,1.0639128949692138,1627.7140220566985
Authorize Payment,24515,9685,6657,28051,3021,50481,0.0,1.7015924031308745,1.501169274853886,8513.725414271537
Capture Payment,24495,9965,6832,29029,3216,51020,0.0,1.7017446999458319,1.3218232727925239,8787.16139972231
Purchase Payment,24482,9713,6673,28169,3269,47697,0.0,1.7021598490930516,1.5016062495346036,8522.697195607514
TOTAL,73649,9776,6722,28354,66,51020,0.0,5.098550468996861,4.35674340762838,8605.3593717161
