sampler_label,aggregate_report_count,average,aggregate_report_median,aggregate_report_90%_line,aggregate_report_min,aggregate_report_max,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth,aggregate_report_stddev
Threads,2,312,250,375,250,375,0.0,1.387994596259438E-4,0.016991344591484735,62.5
Metrics,5,40,19,71,1,95,0.2,3.465212866640313E-4,0.01780963749593877,36.11980066390179
Create Account,50,2988,3102,4945,398,5755,0.0,1.6626762436818303,1.2892235717611067,1453.1209893191965
Visit Account,50,2858,3058,4688,473,4948,0.0,1.4856192060850963,1.7752569192714525,1399.9267736563936
Stripe (Default) Payment Method,50,7038,7379,8853,3691,10258,0.0,1.2210310386090015,1.0886731818847835,1639.994146331018
Authorize Payment,35294,6718,6693,7166,3569,12370,0.0,2.452415059749041,2.1635302282964672,432.72569099735824
Capture Payment,35277,6919,6894,7388,3269,12399,0.0,2.4532413669749915,1.9055193344229326,442.51026104423744
Purchase Payment,35259,6739,6723,7191,3269,10596,0.0,2.4538865382828643,2.164829268859742,413.8181088080894
TOTAL,105987,6788,6770,7264,1,12399,9.435119401436025E-6,7.345215422436689,6.257224348851681,461.4571070267012
