sampler_label,aggregate_report_count,average,aggregate_report_min,aggregate_report_max,aggregate_report_90%_line,aggregate_report_stddev,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth,average_bytes
Threads,2,312,250,375,375,62.5,0.0,1.387994596259438E-4,0.016991344591484735,125354.5
Metrics,5,40,1,95,71,36.11980066390179,0.2,3.465212866640313E-4,0.01780963749593877,52629.0
Create Account,50,2988,398,5755,4945,1453.1209893191965,0.0,1.6626762436818303,1.2892235717611067,794.0
Visit Account,50,2858,473,4948,4688,1399.9267736563936,0.0,1.4856192060850963,1.7752569192714525,1223.64
Stripe (Default) Payment Method,50,7038,3691,10258,8853,1639.994146331018,0.0,1.2210310386090015,1.0886731818847835,913.0
Authorize Payment,35294,6718,3569,12370,7166,432.72569099735824,0.0,2.452415059749041,2.1635302282964672,903.3768345894487
Capture Payment,35277,6919,3269,12399,7388,442.51026104423744,0.0,2.4532413669749915,1.9055193344229326,795.3770161861836
Purchase Payment,35259,6739,3269,10596,7191,413.8181088080894,0.0,2.4538865382828643,2.164829268859742,903.377208655946
TOTAL,105987,6788,1,12399,7264,461.4571070267012,9.435119401436025E-6,7.345215422436689,6.257224348851681,872.3226433430515
