sampler_label,aggregate_report_count,average,aggregate_report_median,aggregate_report_90%_line,aggregate_report_min,aggregate_report_max,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth,aggregate_report_stddev
Threads,2,671,256,1086,256,1086,0.0,1.386979769027646E-4,0.015222509306807623,415.0
Metrics,5,129,72,79,1,429,0.2,3.4625741441001476E-4,0.017783632021615606,152.3818886875996
Create Account,50,2903,2703,5053,557,5877,0.0,1.667834150572067,1.2932229644084192,1455.563312123523
Visit Account,50,2909,2964,4736,412,5636,0.0,1.4570887367040652,1.7411641228325807,1478.9724925095795
Stripe (Default) Payment Method,50,6966,7145,8733,3936,10282,0.0,1.2021542604346989,1.0718426169696096,1532.6417638835264
Authorize Payment,15955,14884,6881,35086,3116,50475,0.0,1.1078698617110385,0.9773459735622533,12382.768644925045
Capture Payment,15941,15337,7054,36203,3861,49877,0.0,1.107795038251278,0.8605070183907806,12779.868616430838
Purchase Payment,15919,14898,6888,35088,3684,48397,0.0,1.1071896454016332,0.9767467706084794,12373.565621647846
TOTAL,47972,15004,6947,35487,1,50475,2.0845493204369216E-5,3.3220700210811422,2.8476187234312995,12511.284812928745
