sampler_label,aggregate_report_count,average,aggregate_report_median,aggregate_report_90%_line,aggregate_report_min,aggregate_report_max,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth,aggregate_report_stddev
Threads,2,1122,382,1862,382,1862,0.0,1.385923877992409E-4,0.010353081453622102,740.0
Metrics,5,264,254,261,90,579,0.0,3.459813744386885E-4,0.022124765575994982,170.72715074058956
Create Account,30,4251,4398,6175,1228,7431,0.0,1.3631406761177753,1.0582976928844057,1699.1938183215664
Visit Account,30,4550,4769,6036,1758,6135,0.0,1.1430313190581423,1.365609878648175,1500.9082172693527
Stripe (Default) Payment Method,30,25644,24751,32983,14926,33995,0.0,0.7558007709167863,0.6825825712342227,6099.70158004108
Authorize Payment,13733,10390,8439,9598,4835,59782,0.0,0.9545212634155485,0.8439436596091892,7783.85987746409
Capture Payment,13720,10633,8645,9819,6899,58195,0.0,0.9556965680114288,0.743253720207361,7979.698593894844
Purchase Payment,13713,10400,8459,9659,6729,55977,0.0,0.9562114696565156,0.845438570730397,7807.001893122178
TOTAL,41263,10475,8519,9702,90,59782,0.0,2.855167259051194,2.4558485811919466,7865.98076058738
