sampler_label,aggregate_report_count,average,aggregate_report_min,aggregate_report_max,aggregate_report_90%_line,aggregate_report_stddev,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth,average_bytes
Threads,2,986,270,1702,1702,716.0,0.0,1.384753955878554E-4,0.02033701858336347,150388.5
Metrics,5,121,59,273,109,78.31832480333067,0.0,3.4570455521755635E-4,0.02211948733898551,65519.4
Create Account,100,5579,474,10889,9903,3045.988730707978,0.0,1.6651125616091649,1.2911126698414814,794.0
Visit Account,100,5763,407,10086,9194,2993.777240143294,0.0,1.4754703061600887,1.7634175580966431,1223.84
Stripe (Default) Payment Method,100,11464,3962,16316,15142,3845.018345547912,0.0,1.227129376250138,1.0941104692542736,913.0
Authorize Payment,18146,26097,8167,103449,68523,22899.70309667572,5.510856387082553E-5,1.257996363831738,1.1097712977117098,903.3458613468533
Capture Payment,18108,27095,0,102378,71362,23921.18796964392,5.52242102937928E-5,1.2562812327207562,0.9758599887166756,795.4274906118842
Purchase Payment,18081,26204,9792,96704,68605,22977.15973055878,0.0,1.254407962940955,1.1065682033207573,903.3152480504397
TOTAL,54642,26359,0,103449,69414,23255.220298200955,3.6601881336700707E-5,3.777923216659423,3.244293377219431,879.3604919292852
