sampler_label,aggregate_report_count,average,aggregate_report_median,aggregate_report_90%_line,aggregate_report_min,aggregate_report_max,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth,aggregate_report_stddev
Threads,2,514,186,842,186,842,0.0,1.3828859155766126E-4,0.015092160551983062,328.0
Metrics,5,149,82,217,1,368,0.2,3.4523288961930965E-4,0.017748207084772694,129.62931767158233
Create Account,50,14028,7312,28409,919,29035,0.0,0.934981393870262,0.7258888751238851,10789.521381488614
Visit Account,50,13859,13580,26070,1509,27193,0.0,0.7997312902864637,0.9556476523887973,8337.44571976334
Stripe (Default) Payment Method,50,33479,32243,44980,24019,50640,0.0,0.5687376299565484,0.513796686250199,7318.693954770887
Authorize Payment,6651,35895,17329,84170,14242,110292,0.0012028266426101339,0.4612132870478883,0.40947829472610825,28959.487227522644
Capture Payment,6637,36524,17782,85777,0,108186,0.0012053638692180201,0.4610195053553143,0.36210156980111075,29524.363615818773
Purchase Payment,6614,35835,17352,84155,13864,108791,0.0,0.4594225806962496,0.4079655851096307,28967.185465804865
TOTAL,20059,35956,17507,84622,0,110292,8.474998753676654E-4,1.3849859896090493,1.2159037299192048,29098.989671015977
