sampler_label,aggregate_report_count,average,aggregate_report_min,aggregate_report_max,aggregate_report_90%_line,aggregate_report_stddev,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth,average_bytes
Threads,2,430,255,606,606,175.5,0.0,1.3818194430424734E-4,0.019761907241777156,146446.0
Metrics,5,131,57,327,128,100.72258932334891,0.0,3.44970641963457E-4,0.02208600420384674,65559.4
Create Account,100,5425,312,10101,8770,2655.875283216439,0.0,1.6735001255125093,1.2959820307924022,793.0
Visit Account,100,5357,235,9864,8257,2481.244886322187,0.0,1.5145548723230244,1.8086506641323117,1222.84
Stripe (Default) Payment Method,100,15746,3744,25529,22127,6020.15885314499,0.0,1.1765951689002365,1.047905072301773,912.0
Authorize Payment,9378,50745,8600,169484,88266,24064.228585479763,0.08221369161868203,0.6486193979113322,0.777820198205514,1227.974194924291
Capture Payment,9336,51993,0,175087,91580,24880.66298200011,0.08836760925449871,0.6462037330309226,0.7313681508832766,1158.9549057412169
Purchase Payment,9309,51401,10008,219225,89036,24474.187834741017,0.08346761198839832,0.6443338661367841,0.7611382786488218,1209.630035449565
TOTAL,28330,50915,0,219225,89466,24754.693251260473,0.08376279562301447,1.9545673817269409,2.3251306629674544,1218.1385104129897
