sampler_label,aggregate_report_count,average,aggregate_report_min,aggregate_report_max,aggregate_report_90%_line,aggregate_report_stddev,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth,average_bytes
Create Account,100,5342,401,12020,9167,2866.382644013182,0.0,1.694053870913095,1.3118991402676605,793.0
Visit Account,100,5160,295,10800,8196,2559.088678631517,0.0,1.540404818386272,1.8395201446440124,1222.84
Stripe (Default) Payment Method,100,16143,3856,29189,23485,6583.149292701785,0.0,1.1985090547359085,1.0674221268741686,912.0
Authorize Payment,8790,53611,10008,157275,85570,23928.406962402805,0.14812286689419796,0.608425509682687,0.7549650494716043,1270.6308304891922
Capture Payment,8763,56144,0,175063,90276,25641.8205784029,0.13557001027045532,0.6072763389393377,0.7211439686061417,1216.0055916923427
Purchase Payment,8723,54503,10008,180758,86327,24291.054037080026,0.14112117390805914,0.6055323988988932,0.7267288101189442,1228.952080706179
TOTAL,26576,54234,0,180758,87438,24998.8156744711,0.14001354605659241,1.83810459434852,2.217953925219762,1235.612394641782
