sampler_label,aggregate_report_count,average,aggregate_report_min,aggregate_report_max,aggregate_report_90%_line,aggregate_report_stddev,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth,average_bytes
Threads,2,336,273,400,400,63.5,0.0,1.387983518806101E-4,0.015029801220634346,110884.0
Metrics,5,40,15,77,73,28.017137612539937,0.0,3.465186690051594E-4,0.02165112262606124,63981.4
Create Account,50,2915,432,5427,5093,1481.1942242663513,0.0,1.6704530268608848,1.2952536165308033,794.0
Visit Account,50,2924,332,5639,4709,1537.7940611148165,0.0,1.495483639408985,1.7870445317640726,1223.64
Stripe (Default) Payment Method,50,6677,3194,8903,8419,1618.288590950327,0.52,1.2422360248447206,1.2545613354037266,1034.16
Authorize Payment,61735,5173,2812,12596,6641,979.0489439445328,0.9997894225317892,4.28900628375721,4.345379454715917,1037.4590912772333
Capture Payment,61711,1291,0,14014,8088,3358.6256314631996,1.0,4.290529867332932,4.133232121435011,986.4585082076129
Purchase Payment,61707,5182,2310,31391,6673,995.8345555121339,1.0,4.291784002113794,4.348389284742311,1037.505761096796
TOTAL,185310,3882,0,31391,6700,2786.595181994587,0.9992229237493929,12.842416802712936,12.83436791784218,1023.3582159624414
