sampler_label,aggregate_report_count,average,aggregate_report_min,aggregate_report_max,aggregate_report_90%_line,aggregate_report_stddev,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth,average_bytes
Threads,2,408,270,546,546,138.0,0.0,1.3880410271614646E-4,0.015057873004274611,111086.5
Metrics,5,33,0,75,44,25.203174403237384,0.2,3.4653375110518277E-4,0.017807706182037367,52621.4
Create Account,50,3267,387,5621,4659,1346.382825350947,0.0,1.664281196951037,1.2904680374796127,794.0
Visit Account,50,3166,313,5167,4897,1341.0754527617003,0.0,1.4573860324122654,1.741519379590766,1223.64
Stripe (Default) Payment Method,50,8296,4992,13704,10357,1923.0582169034851,0.0,1.198782037449951,1.0688359376873096,913.0
Authorize Payment,35655,6651,3577,14805,7072,456.6431602234782,2.8046557285093254E-5,2.4781618718236715,2.186255024806814,903.3813209928481
Capture Payment,35639,6845,0,12940,7285,458.94636430721295,2.8059148685428885E-5,2.479365693117292,1.9258126204063575,795.3776761413059
Purchase Payment,35622,6669,3216,11981,7103,421.95460206649784,0.0,2.4781894009574374,2.1862600563394676,903.3733647745775
TOTAL,107073,6719,0,14805,7173,474.5871529035717,2.801826791067776E-5,7.420735088912567,6.3192635814636935,872.0060519458688
