sampler_label,aggregate_report_count,average,aggregate_report_median,aggregate_report_90%_line,aggregate_report_min,aggregate_report_max,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth,aggregate_report_stddev
Threads,2,408,270,546,270,546,0.0,1.3880410271614646E-4,0.015057873004274611,138.0
Metrics,5,33,24,44,0,75,0.2,3.4653375110518277E-4,0.017807706182037367,25.203174403237384
Create Account,50,3267,3631,4659,387,5621,0.0,1.664281196951037,1.2904680374796127,1346.382825350947
Visit Account,50,3166,3418,4897,313,5167,0.0,1.4573860324122654,1.741519379590766,1341.0754527617003
Stripe (Default) Payment Method,50,8296,8019,10357,4992,13704,0.0,1.198782037449951,1.0688359376873096,1923.0582169034851
Authorize Payment,35655,6651,6628,7072,3577,14805,2.8046557285093254E-5,2.4781618718236715,2.186255024806814,456.6431602234782
Capture Payment,35639,6845,6810,7285,0,12940,2.8059148685428885E-5,2.479365693117292,1.9258126204063575,458.94636430721295
Purchase Payment,35622,6669,6648,7103,3216,11981,0.0,2.4781894009574374,2.1862600563394676,421.95460206649784
TOTAL,107073,6719,6696,7173,0,14805,2.801826791067776E-5,7.420735088912567,6.3192635814636935,474.5871529035717
