sampler_label,aggregate_report_count,average,aggregate_report_median,aggregate_report_90%_line,aggregate_report_min,aggregate_report_max,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth,aggregate_report_stddev
Threads,2,312,245,380,245,380,0.0,2.774073234146345E-4,0.02943931038619954,67.5
Metrics,5,39,19,73,15,74,0.0,6.916122921082611E-4,0.043250352912462355,27.8754372163021
Create Account,50,2916,2922,4573,342,5075,0.0,1.7224748518671629,1.3355908519360618,1422.9412389835359
Visit Account,50,3026,2924,4773,241,5224,0.0,1.5158864904195974,1.8114251417353868,1501.5060334211114
Stripe (Default) Payment Method,50,6601,7100,8288,2865,8780,0.0,1.2363690314285007,1.1023485602482628,1640.6239915349267
Authorize Payment,18829,6289,6255,6714,2725,11701,0.0,2.616662731504611,2.3083697225081914,447.5024259494844
Capture Payment,18812,6477,6442,6913,3253,12069,0.0,2.617350143069379,2.0330573891793193,470.8176322063156
Purchase Payment,18794,6311,6285,6736,2871,11180,0.0,2.6186264681355627,2.31010377530028,429.31123848975466
TOTAL,56592,6352,6329,6804,15,12069,0.0,7.827661971480321,6.704353286103106,489.7364965470007
