sampler_label,aggregate_report_count,average,aggregate_report_min,aggregate_report_max,aggregate_report_90%_line,aggregate_report_stddev,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth,average_bytes
Threads,2,312,245,380,380,67.5,0.0,2.774073234146345E-4,0.02943931038619954,108670.0
Metrics,5,39,15,74,73,27.8754372163021,0.0,6.916122921082611E-4,0.043250352912462355,64036.4
Create Account,50,2916,342,5075,4573,1422.9412389835359,0.0,1.7224748518671629,1.3355908519360618,794.0
Visit Account,50,3026,241,5224,4773,1501.5060334211114,0.0,1.5158864904195974,1.8114251417353868,1223.64
Stripe (Default) Payment Method,50,6601,2865,8780,8288,1640.6239915349267,0.0,1.2363690314285007,1.1023485602482628,913.0
Authorize Payment,18829,6289,2725,11701,6714,447.5024259494844,0.0,2.616662731504611,2.3083697225081914,903.3531786074672
Capture Payment,18812,6477,3253,12069,6913,470.8176322063156,0.0,2.617350143069379,2.0330573891793193,795.4039974484372
Purchase Payment,18794,6311,2871,11180,6736,429.31123848975466,0.0,2.6186264681355627,2.31010377530028,903.3538363307439
TOTAL,56592,6352,15,12069,6804,489.7364965470007,0.0,7.827661971480321,6.704353286103106,877.0508729148996
