sampler_label,aggregate_report_count,average,aggregate_report_min,aggregate_report_max,aggregate_report_90%_line,aggregate_report_stddev,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth,average_bytes
Threads,2,198,156,240,240,42.0,0.0,1.3868190614396903E-4,0.01943266666687469,143487.0
Metrics,5,40,17,76,73,28.02427519134081,0.0,3.462275873033635E-4,0.022137602588965254,65474.0
Create Account,100,5566,335,11554,9386,2929.527426924008,0.0,1.6941112692281628,1.311943590330013,793.0
Visit Account,100,5185,366,10382,8240,2481.291813068346,0.0,1.5517348395506176,1.853050225777419,1222.84
Stripe (Default) Payment Method,100,15317,2972,27489,22860,6723.173188933925,0.0,1.1561495595070177,1.0296957014359378,912.0
Authorize Payment,14486,32923,9668,48895,37348,3926.768001722753,0.03120254038381886,1.0054609034586093,0.8954756707101312,911.9868148557227
Capture Payment,14453,33567,0,50208,38107,4001.8796009156126,0.033902995917802534,1.0038567184671923,0.7926920714011757,808.5981457136927
Purchase Payment,14422,32862,10727,49134,37367,3978.4530331798683,0.0360560255165719,1.0017033541156797,0.8937873034134594,913.6818749133269
TOTAL,43668,32944,0,50208,37588,4502.998564234696,0.033479893743702485,3.023759864109456,2.636013857955924,892.6893377301457
