sampler_label,aggregate_report_count,average,aggregate_report_median,aggregate_report_90%_line,aggregate_report_min,aggregate_report_max,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth,aggregate_report_stddev
Threads,2,198,156,240,156,240,0.0,1.3868190614396903E-4,0.01943266666687469,42.0
Metrics,5,40,18,73,17,76,0.0,3.462275873033635E-4,0.022137602588965254,28.02427519134081
Create Account,100,5566,5609,9386,335,11554,0.0,1.6941112692281628,1.311943590330013,2929.527426924008
Visit Account,100,5185,5556,8240,366,10382,0.0,1.5517348395506176,1.853050225777419,2481.291813068346
Stripe (Default) Payment Method,100,15317,16891,22860,2972,27489,0.0,1.1561495595070177,1.0296957014359378,6723.173188933925
Authorize Payment,14486,32923,32924,37348,9668,48895,0.03120254038381886,1.0054609034586093,0.8954756707101312,3926.768001722753
Capture Payment,14453,33567,33589,38107,0,50208,0.033902995917802534,1.0038567184671923,0.7926920714011757,4001.8796009156126
Purchase Payment,14422,32862,32913,37367,10727,49134,0.0360560255165719,1.0017033541156797,0.8937873034134594,3978.4530331798683
TOTAL,43668,32944,33114,37588,0,50208,0.033479893743702485,3.023759864109456,2.636013857955924,4502.998564234696
