sampler_label,aggregate_report_count,average,aggregate_report_min,aggregate_report_max,aggregate_report_90%_line,aggregate_report_stddev,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth,average_bytes
Threads,2,454,315,594,594,139.5,0.0,1.386527651555618E-4,0.008934572957802487,65985.0
Metrics,5,200,131,362,205,85.14082452032041,0.0,3.4613981417830217E-4,0.022564935612802466,66754.8
Create Account,30,4840,778,11012,9078,2880.9012085341174,0.0,1.172745396974317,0.9104810455025214,795.0
Visit Account,30,7121,972,12416,12047,4279.60487649139,0.0,0.8411608019066311,1.0049571533716528,1223.4
Stripe (Default) Payment Method,30,22900,11831,33542,32276,7762.230102232216,0.0,0.6448423360488361,0.5814916143627883,923.4
Authorize Payment,9975,14297,5611,60685,41740,13057.841186641996,3.007518796992481E-4,0.6934975720980238,0.6131700166394227,905.3904761904762
Capture Payment,9966,14664,0,58378,42978,13433.394211222132,3.0102347983142685E-4,0.6931994807750869,0.5391540422525116,796.442805538832
Purchase Payment,9954,14301,5107,59302,41660,13058.415517019297,0.0,0.6923210784017106,0.6120980897999697,905.3435804701627
TOTAL,29992,14409,0,60685,42075,13177.503446541725,2.0005334755934917E-4,2.076237629245654,1.7938290797832313,884.7161576420378
