sampler_label,aggregate_report_count,average,aggregate_report_median,aggregate_report_90%_line,aggregate_report_min,aggregate_report_max,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth,aggregate_report_stddev
Threads,2,836,312,1361,312,1361,0.0,1.385705711165303E-4,0.010152256515224506,524.5
Metrics,5,191,156,264,75,377,0.0,3.459338827639757E-4,0.022100175282968725,114.75295203174512
Create Account,30,5963,4284,13770,776,16374,0.0,0.9690861517588913,0.7523666900862487,4561.168939354618
Visit Account,30,7913,7383,15350,1057,16157,0.0,0.8096291898310575,0.967285498866519,5221.3591742636
Stripe (Default) Payment Method,30,22748,21039,33220,12160,34104,0.0,0.6153972389177214,0.55662199481015,8899.471573576093
Authorize Payment,3967,35924,42136,49233,5196,65930,0.001008318628686665,0.2756375969404296,0.24371249935554862,15176.07432062955
Capture Payment,3957,36962,43469,50389,0,60298,0.0010108668182966893,0.2750735215145797,0.2139810564140548,15599.998401300489
Purchase Payment,3942,36130,42345,49494,7923,60956,0.0,0.274031395989757,0.24226334122581292,15259.909075580892
TOTAL,11963,36136,42533,49700,0,65930,6.687285797876786E-4,0.8276626255356925,0.7349499220395148,15480.321465260677
