sampler_label,aggregate_report_count,average,aggregate_report_median,aggregate_report_90%_line,aggregate_report_min,aggregate_report_max,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth,aggregate_report_stddev
Threads,2,668,295,1041,295,1041,0.0,1.3868781082538803E-4,0.01543504591485345,373.0
Metrics,5,96,58,77,1,297,0.2,3.462369137161684E-4,0.017414567145170697,103.38201004043208
Create Account,50,3000,2795,5032,353,5794,0.0,1.6753786355716391,1.2990728873475406,1469.0971600272048
Visit Account,50,2846,3025,4425,233,5834,0.0,1.5108935424409995,1.8054587639379927,1379.3755798911334
Stripe (Default) Payment Method,50,6937,7253,8837,3441,9626,0.52,1.2413724613933166,1.2536892037837033,1578.1448791540017
Authorize Payment,47126,6861,4673,7039,2975,45498,0.9997453634936129,3.2715474643042697,3.318908508751664,5985.792590079529
Capture Payment,47100,1533,0,7504,0,66440,0.9998513800424629,3.2719648878570506,3.145889521384826,5919.873698701156
Purchase Payment,47094,6871,4674,7066,2789,48638,1.0,3.2727093814055292,3.320290457648386,5993.176480805312
TOTAL,141477,5087,4477,7151,0,66440,0.9989468252790206,9.796701665620015,9.797957829456912,6471.409295438894
