sampler_label,aggregate_report_count,average,aggregate_report_median,aggregate_report_90%_line,aggregate_report_min,aggregate_report_max,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth,aggregate_report_stddev
Threads,2,256,185,328,185,328,0.0,1.3446006384836131E-4,0.027456639990910497,71.5
Metrics,5,23,19,21,12,50,0.0,3.3570087494390436E-4,0.021009301612431728,13.661625086350456
Create Account,50,2876,2667,5114,385,5952,0.0,1.6746491610007703,1.298507259604113,1539.921036936635
Visit Account,50,2779,2526,4658,284,5477,0.0,1.5213753232922562,1.81798408261068,1461.9088349141343
Stripe (Default) Payment Method,50,8339,8803,11770,3233,13118,0.54,1.172415410228152,1.1893833754425869,3087.4308760521258
Authorize Payment,37839,8803,4617,8346,1522,1249040,0.9932609212717038,2.546470272807932,2.5368471897058438,32258.36168987428
Capture Payment,37815,1972,0,8436,0,1097417,0.9961655427740315,2.547122610258111,2.449077173550521,16139.838653935076
Purchase Payment,37809,8699,4614,8404,1448,1121813,0.9940754846729615,2.548517651664571,2.5390746908357706,29783.403063351314
TOTAL,113620,6489,4449,8404,0,1249040,0.9933638443935927,7.62836476044605,7.559538411442554,27178.180296565763
