sampler_label,aggregate_report_count,average,aggregate_report_median,aggregate_report_90%_line,aggregate_report_min,aggregate_report_max,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth,aggregate_report_stddev
Threads,2,653,254,1052,254,1052,0.0,1.3867254046568734E-4,0.01517584072481086,399.0
Metrics,5,118,93,93,2,327,0.2,3.461955840260649E-4,0.0178430691566184,109.45757168875986
Create Account,50,3263,3614,4841,419,5679,0.0,1.7032873445750298,1.3207130386646226,1423.2841790731743
Visit Account,50,3126,3470,4772,358,4911,0.0,1.5097074187022554,1.8040413924031522,1380.187610580533
Stripe (Default) Payment Method,50,7587,7663,9339,4950,12406,0.0,1.2400793650793651,1.1056566995287698,1766.3375669446668
Authorize Payment,16933,14023,6766,34182,3280,47961,0.0,1.175699316479398,1.0372431203008132,11861.769034029203
Capture Payment,16921,14422,6951,35154,3773,51631,0.0,1.1760359990311482,0.9134871139101128,12203.04993757817
Purchase Payment,16898,14071,6786,34241,3574,51380,0.0,1.1754097709536895,1.0369118851505428,11901.72797803306
TOTAL,50909,14142,6837,34498,2,51631,1.9642892219450393E-5,3.5248280582655624,3.019383672837222,11985.66249772164
