sampler_label,aggregate_report_count,average,aggregate_report_median,aggregate_report_90%_line,aggregate_report_min,aggregate_report_max,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth,aggregate_report_stddev
Create Account,50,2955,3130,5150,288,5631,0.0,1.7016063163626465,1.3177478602300572,1571.149120357454
Visit Account,50,3050,3065,4874,207,5138,0.0,1.4799905280606205,1.7670855656523798,1570.210266684051
Stripe (Default) Payment Method,50,6475,7425,8736,1351,9472,0.0,1.193659281894576,1.0631027979373568,2379.164466782403
Authorize Payment,8493,28221,30275,30333,2697,67845,4.709760979630284E-4,0.5890227057052394,0.5659158000520709,6447.995197085895
Capture Payment,8472,28336,30308,30371,0,378103,4.7214353163361664E-4,0.5874076360080603,0.5586136976768139,7402.380764549863
Purchase Payment,8461,28341,30274,30335,5706,358076,2.3637867864318638E-4,0.5865970376468287,0.5637161307113743,7261.709506420661
TOTAL,25576,28158,30287,30351,0,378103,3.9099155458242104E-4,1.7725212631861418,1.6972889046751078,7269.036176103133
