sampler_label,aggregate_report_count,average,aggregate_report_min,aggregate_report_max,aggregate_report_90%_line,aggregate_report_stddev,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth,average_bytes
Threads,2,855,233,1477,1477,622.0,0.0,1.3847361229534899E-4,0.019881105474658118,147019.0
Metrics,5,88,29,201,101,62.84711608339717,0.0,3.457029059647994E-4,0.022105675233484286,65478.8
Create Account,100,5587,503,11242,9578,3069.6621976204483,0.0,1.6666666666666667,1.2923177083333333,794.0
Visit Account,100,5794,414,10480,9354,3012.6261831830375,0.0,1.4687522949254608,1.7553884849820078,1223.84
Stripe (Default) Payment Method,100,11765,3711,16566,15961,4024.0719592348287,0.0,1.2013888054591106,1.0711601361173517,913.0
Authorize Payment,11020,42997,8212,97978,70043,24458.312554209468,2.722323049001815E-4,0.7639489840137089,0.6739950418359122,903.4254083484574
Capture Payment,10993,44585,0,92590,72571,25386.45898430932,2.7290093695988356E-4,0.7625769175673984,0.5923296388173711,795.3893386700628
Purchase Payment,10959,43223,9241,89488,70346,24536.405142798772,0.0,0.7602232652043612,0.6706496226466827,903.346746965964
TOTAL,33279,43269,0,97978,71000,24935.75595420529,1.8029387902280717E-4,2.300890266637499,1.992737828059564,886.8582589621083
