sampler_label,aggregate_report_count,average,aggregate_report_median,aggregate_report_90%_line,aggregate_report_min,aggregate_report_max,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth,aggregate_report_stddev
Threads,2,855,233,1477,233,1477,0.0,1.3847361229534899E-4,0.019881105474658118,622.0
Metrics,5,88,79,101,29,201,0.0,3.457029059647994E-4,0.022105675233484286,62.84711608339717
Create Account,100,5587,5431,9578,503,11242,0.0,1.6666666666666667,1.2923177083333333,3069.6621976204483
Visit Account,100,5794,6379,9354,414,10480,0.0,1.4687522949254608,1.7553884849820078,3012.6261831830375
Stripe (Default) Payment Method,100,11765,13742,15961,3711,16566,0.0,1.2013888054591106,1.0711601361173517,4024.0719592348287
Authorize Payment,11020,42997,54453,70043,8212,97978,2.722323049001815E-4,0.7639489840137089,0.6739950418359122,24458.312554209468
Capture Payment,10993,44585,56374,72571,0,92590,2.7290093695988356E-4,0.7625769175673984,0.5923296388173711,25386.45898430932
Purchase Payment,10959,43223,54753,70346,9241,89488,0.0,0.7602232652043612,0.6706496226466827,24536.405142798772
TOTAL,33279,43269,54858,71000,0,97978,1.8029387902280717E-4,2.300890266637499,1.992737828059564,24935.75595420529
